"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"332","Heme Binding (GO:0020037)","1/87",0.751673836105928,0.783370925580274,0,0,0.721114218428025,0.205844056690894,"CYP26A1"
"333","G Protein-Coupled Receptor Activity (GO:0004930)","3/250",0.760519754010912,0.790209714377704,0,0,0.751798653910622,0.205807281692408,"NPY;LPAR1;CXCR4"
"334","Calcium Channel Activity (GO:0005262)","1/91",0.767113944572101,0.794674924616608,0,0,0.688924050632911,0.182647495999539,"CLU"
"335","Ubiquitin-Protein Transferase Activity (GO:0004842)","5/412",0.784812604363695,0.81058257047713,0,0,0.758993258993259,0.183911892067213,"RNF213;DTX3L;FBXO2;UBE2T;MARVELD3"
"336","Cysteine-Type Deubiquitinase Activity (GO:0004843)","1/98",0.791866641324581,0.813133980821317,0,0,0.638979511940493,0.149113718023505,"USP18"
"337","Zinc Ion Binding (GO:0008270)","4/341",0.791983096927121,0.813133980821317,0,0,0.733629753225699,0.171093631383351,"CSRP1;MMP23B;S100A13;MYT1"
"338","Carboxylic Ester Hydrolase Activity (GO:0052689)","1/104",0.810984311000559,0.830179205935484,0,0,0.601573061324813,0.126033508866601,"NDST3"
"339","mRNA Binding (GO:0003729)","3/282",0.827224819042195,0.844306157488494,0,0,0.664475035956441,0.126036808845121,"CELF2;CELF3;RBMS1"
"340","Deubiquitinase Activity (GO:0101005)","1/113",0.836428241249034,0.851188739624017,0,0,0.552978074141049,0.098769928078125,"USP18"
"341","Serine-Type Endopeptidase Activity (GO:0004252)","1/125",0.865120929439767,0.877805987056185,0,0,0.499157819518171,0.0723209693570054,"MMP11"
"342","Ubiquitin-Like Protein Ligase Activity (GO:0061659)","3/319",0.883952053869803,0.8942906743829,0,0,0.585553898250423,0.0722295111880613,"RNF213;FBXO2;MARVELD3"
"343","Magnesium Ion Binding (GO:0000287)","1/155",0.916763611716265,0.924781952343521,0,0,0.401302811112938,0.0348754713514595,"ADCY2"
"344","GTPase Activator Activity (GO:0005096)","1/211",0.966259250879146,0.971877037221466,0,0,0.293444846292948,0.0100719383075945,"ARHGAP29"
"345","RNA Binding (GO:0003723)","13/1411",0.99007415197843,0.992943932129092,0,0,0.559316410661848,0.00557942599243647,"CAVIN1;CELF2;CELF3;IFIT5;SORBS2;TUBA1B;CSRP1;S100A16;RBMS1;FLNB;NLRP1;VIM;SLC16A3"
"346","GTPase Regulator Activity (GO:0030695)","1/424",0.998935058595573,0.998935058595573,0,0,0.14408833827094,0.000153527400680062,"ARHGAP29"
