"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"371","Metabolite levels (Dihydroxy docosatrienoic acid)","1/20",0.273626927443573,0.4698122716484,0,0,3.27514990006662,4.24456046785309,"DKK3"
"372","Systolic blood pressure x alcohol consumption interaction (2df test)","3/115",0.274938186193299,0.470794689798741,0,0,1.66950068243858,2.1556742800602,"GALNT18;EBF1;FBN1"
"373","Systolic blood pressure (cigarette smoking interaction)","2/66",0.281340434998814,0.476749270972949,0,0,1.94632936507937,2.46831510757013,"TNNT3;EBF1"
"374","QT interval","3/117",0.28354895516649,0.476749270972949,0,0,1.6400435802883,2.06706252985766,"SLC8A1;NKD2;TTN"
"375","Narcolepsy","1/21",0.285151447787588,0.476749270972949,0,0,3.11123417721519,3.90377393033247,"LMCD1"
"376","Age-related hearing impairment","1/21",0.285151447787588,0.476749270972949,0,0,3.11123417721519,3.90377393033247,"CNTNAP2"
"377","Obesity (early onset extreme)","1/21",0.285151447787588,0.476749270972949,0,0,3.11123417721519,3.90377393033247,"SLC8A1"
"378","Plasma parathyroid hormone levels","1/21",0.285151447787588,0.476749270972949,0,0,3.11123417721519,3.90377393033247,"GRIK1"
"379","Type 1 diabetes and autoimmune thyroid diseases","1/21",0.285151447787588,0.476749270972949,0,0,3.11123417721519,3.90377393033247,"IER3"
"380","Free thyroxine concentration","1/21",0.285151447787588,0.476749270972949,0,0,3.11123417721519,3.90377393033247,"CA8"
"381","Gut microbiota (beta diversity)","1/21",0.285151447787588,0.476749270972949,0,0,3.11123417721519,3.90377393033247,"SOX7"
"382","Copper levels","2/67",0.287219852891893,0.47769985977059,0,0,1.91628815628816,2.39058349937989,"VRK1;SHISA9"
"383","Ischemic stroke","2/67",0.287219852891893,0.47769985977059,0,0,1.91628815628816,2.39058349937989,"CDK6;HDAC9"
"384","High light scatter reticulocyte percentage of red cells","4/172",0.290920076144038,0.482593980478522,0,0,1.48448197170242,1.83289983940054,"ANGPT1;GLRX;FLNB;FGFRL1"
"385","Obesity-related traits","15/804",0.295282915133312,0.484273026000383,0,0,1.1894090096442,1.45086650131497,"CNTNAP2;SYT1;SP110;DCC;CELF2;EBF1;UNC5C;NAV2;HDAC9;FGFRL1;SLC8A1;NFE2L3;SLIT1;HAS2;CA8"
"386","Non-glioblastoma glioma","1/22",0.29649368938799,0.484273026000383,0,0,2.9629294755877,3.60212030901926,"LRIG1"
"387","Pyoderma gangrenosum in inflammatory bowel disease","1/22",0.29649368938799,0.484273026000383,0,0,2.9629294755877,3.60212030901926,"SYT4"
"388","Response to cognitive-behavioural therapy in anxiety disorder","1/22",0.29649368938799,0.484273026000383,0,0,2.9629294755877,3.60212030901926,"FBLN2"
"389","Total bilirubin levels in HIV-1 infection","1/22",0.29649368938799,0.484273026000383,0,0,2.9629294755877,3.60212030901926,"HJURP"
"390","Heart rate response to recovery post exercise (30 sec)","1/22",0.29649368938799,0.484273026000383,0,0,2.9629294755877,3.60212030901926,"GNG11"
"391","Body mass index (age>50)","2/69",0.298961668098532,0.484576546001946,0,0,1.85889599620943,2.24450522207536,"CKM;PMAIP1"
"392","Hip circumference","2/69",0.298961668098532,0.484576546001946,0,0,1.85889599620943,2.24450522207536,"TFAP2B;NRXN3"
"393","Idiopathic dilated cardiomyopathy","2/69",0.298961668098532,0.484576546001946,0,0,1.85889599620943,2.24450522207536,"SPARCL1;NEFM"
"394","Multiple system atrophy","1/23",0.307656526216231,0.490278877813223,0,0,2.82810701956272,3.33369136791256,"EBF2"
"395","Non-melanoma skin cancer","1/23",0.307656526216231,0.490278877813223,0,0,2.82810701956272,3.33369136791256,"ZFHX4"
"396","Osteoarthritis (hip)","1/23",0.307656526216231,0.490278877813223,0,0,2.82810701956272,3.33369136791256,"HDAC9"
"397","Contrast sensitivity","1/23",0.307656526216231,0.490278877813223,0,0,2.82810701956272,3.33369136791256,"REG3G"
"398","Squamous cell carcinoma","1/23",0.307656526216231,0.490278877813223,0,0,2.82810701956272,3.33369136791256,"GAS2L3"
"399","Electrocardiographic traits","1/23",0.307656526216231,0.490278877813223,0,0,2.82810701956272,3.33369136791256,"SLC8A1"
"400","Lung adenocarcinoma","3/123",0.309498283976917,0.490278877813223,0,0,1.55756369426752,1.82671495492582,"RAB31;CLU;NKD2"
"401","High density lipoprotein cholesterol levels","2/71",0.310672284097187,0.490278877813223,0,0,1.8048309178744,2.10987743181912,"PLTP;PHF19"
"402","Immature fraction of reticulocytes","3/125",0.318170773970396,0.490278877813223,0,0,1.53187323796596,1.75425070371518,"ANGPT1;GLRX;FLNB"
"403","Nose morphology","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"EFNA5"
"404","Obstructive sleep apnea trait (apnea hypopnea index)","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"SNTG1"
"405","Oppositional defiant disorder dimensions in attention-deficit hyperactivity disorder","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"ADAM12"
"406","Body mass index in physically inactive individuals","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"TFAP2B"
"407","Cerebrospinal fluid clusterin levels","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"DST"
"408","Cerebrospinal fluid t-tau levels in normal cognition","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"AHNAK2"
"409","Childhood body mass index","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"TFAP2B"
"410","Coronary artery disease or large artery stroke","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"HDAC9"
"411","Diabetic kidney disease","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"CNTNAP2"
"412","Fasting insulin (dietary factor interaction)","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"CFI"
"413","Hypospadias","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"EBF1"
"414","Lumbar spine bone mineral density (integral)","1/24",0.318642787150195,0.490278877813223,0,0,2.70500825536599,3.09367626594562,"GREM2"
"415","Resting heart rate","3/127",0.326846820930789,0.496130019991358,0,0,1.50701150606123,1.68523619543239,"PMP22;GNG11;TTN"
"416","Chin dimples","2/74",0.328158822758027,0.496130019991358,0,0,1.72936507936508,1.92695813455063,"HAND2;HAS2"
"417","Rheumatoid arthritis (ACPA-positive)","2/74",0.328158822758027,0.496130019991358,0,0,1.72936507936508,1.92695813455063,"RCAN1;KIF23"
"418","Nicotine dependence and major depression (severity of comorbidity)","1/25",0.329455256603366,0.496130019991358,0,0,2.59216772151899,2.87812199360869,"PLXDC2"
"419","Alzheimer disease and age of onset","1/25",0.329455256603366,0.496130019991358,0,0,2.59216772151899,2.87812199360869,"DST"
"420","Antineutrophil cytoplasmic antibody-associated vasculitis","1/25",0.329455256603366,0.496130019991358,0,0,2.59216772151899,2.87812199360869,"MXRA5"
"421","Coronary artery calcified atherosclerotic plaque score in type 2 diabetes","1/25",0.329455256603366,0.496130019991358,0,0,2.59216772151899,2.87812199360869,"EGFLAM"
"422","Homeostasis model assessment of insulin resistance (dietary factor interaction)","1/25",0.329455256603366,0.496130019991358,0,0,2.59216772151899,2.87812199360869,"CFI"
"423","Inflammatory biomarkers","1/25",0.329455256603366,0.496130019991358,0,0,2.59216772151899,2.87812199360869,"NPAS3"
"424","Waist circumference","2/75",0.333962040144303,0.499174152311887,0,0,1.7055881713416,1.870566209706,"TFAP2B;NRXN3"
"425","General cognitive ability","6/299",0.337634899551653,0.499174152311887,0,0,1.27673584056715,1.38626719492945,"LINC00461;SYT1;DCC;ANKRD45;HIST1H1E;NAV2"
"426","Glaucoma (primary open-angle)","2/76",0.339750694902031,0.499174152311887,0,0,1.68245388245388,1.81628161550998,"CYP26A1;ANGPT1"
"427","Pancreatic cancer","3/130",0.339857820410951,0.499174152311887,0,0,1.47118712071819,1.58774622224578,"DAB2;SMC2;NKD2"
"428","Aortic root size","1/26",0.340096675201505,0.499174152311887,0,0,2.48835443037975,2.68375336519992,"PALMD"
"429","Palmitoleic acid (16:1n-7) levels","1/26",0.340096675201505,0.499174152311887,0,0,2.48835443037975,2.68375336519992,"SCD"
"430","Cancer","1/26",0.340096675201505,0.499174152311887,0,0,2.48835443037975,2.68375336519992,"RCAN1"
"431","Cerebrospinal fluid p-tau levels in mild cognitive impairment","1/26",0.340096675201505,0.499174152311887,0,0,2.48835443037975,2.68375336519992,"OPTN"
"432","Response to fenofibrate (total cholesterol levels)","1/26",0.340096675201505,0.499174152311887,0,0,2.48835443037975,2.68375336519992,"DCC"
"433","Erosive tooth wear (severe vs none or mild)","1/26",0.340096675201505,0.499174152311887,0,0,2.48835443037975,2.68375336519992,"SPRY4"
"434","Headache","1/26",0.340096675201505,0.499174152311887,0,0,2.48835443037975,2.68375336519992,"HJURP"
"435","Neutrophil count","4/187",0.344564600024267,0.503658251199687,0,0,1.36175561724192,1.4509147795146,"CDK6;VRK1;LIPA;CXCL2"
"436","BMI (adjusted for smoking behaviour)","2/77",0.345523792424275,0.503658251199687,0,0,1.65993650793651,1.76400419288227,"TFAP2B;NRXN3"
"437","Body mass index (joint analysis main effects and smoking interaction)","2/77",0.345523792424275,0.503658251199687,0,0,1.65993650793651,1.76400419288227,"TFAP2B;NRXN3"
"438","Cerebrospinal fluid t-tau levels","1/27",0.350569740482868,0.508685477648262,0,0,2.39252677702045,2.50783608368445,"AHNAK2"
"439","Metabolite levels (lipoprotein measures)","1/27",0.350569740482868,0.508685477648262,0,0,2.39252677702045,2.50783608368445,"PLTP"
"440","Sum neutrophil eosinophil counts","3/133",0.352852302045542,0.510833900915933,0,0,1.43701616854483,1.49694795878205,"CDK6;LIPA;CXCL2"
"441","Total cholesterol levels","4/190",0.355353107912563,0.513287822540369,0,0,1.33958569514583,1.38599338259349,"CDK6;FCGRT;NFE2L3;VIM"
"442","Information processing speed","1/28",0.360877107604798,0.518913583621346,0,0,2.30379746835443,2.34807138907746,"PAX3"
"443","Leprosy","1/28",0.360877107604798,0.518913583621346,0,0,2.30379746835443,2.34807138907746,"CTSB"
"444","Cognitive ability (MTAG)","2/81",0.368441923774549,0.526227590682484,0,0,1.57556761101065,1.57316042962005,"DCC;PCDH17"
"445","Glomerular filtration rate (creatinine)","2/81",0.368441923774549,0.526227590682484,0,0,1.57556761101065,1.57316042962005,"CYP26A1;DAB2"
"446","Mean arterial pressure x alcohol consumption interaction (2df test)","2/81",0.368441923774549,0.526227590682484,0,0,1.57556761101065,1.57316042962005,"PDE1A;EBF1"
"447","Obesity (extreme)","1/29",0.371021389961919,0.527546038852103,0,0,2.22140596745027,2.2025141606881,"TFAP2B"
"448","Colorectal or endometrial cancer","1/29",0.371021389961919,0.527546038852103,0,0,2.22140596745027,2.2025141606881,"NPAS3"
"449","Coronary artery disease","8/433",0.380463323219647,0.53933397070772,0,0,1.1731505806206,1.13369224429504,"NRP1;PRDM6;HTRA1;PMAIP1;UNC5C;LIPA;HDAC9;ATF3"
"450","Toenail selenium levels","1/30",0.381005159840619,0.53933397070772,0,0,2.14469663902226,2.06950863861211,"IRX2"
"451","Attention deficit hyperactivity disorder and conduct disorder","1/31",0.390830949136151,0.548368534360634,0,0,2.07310126582278,1.9476375247493,"AMOTL1"
"452","Bone mineral density (total hip)","1/31",0.390830949136151,0.548368534360634,0,0,2.07310126582278,1.9476375247493,"SHISA9"
"453","Response to amphetamines","1/31",0.390830949136151,0.548368534360634,0,0,2.07310126582278,1.9476375247493,"CA8"
"454","Response to antidepressants (symptom improvement)","1/31",0.390830949136151,0.548368534360634,0,0,2.07310126582278,1.9476375247493,"NRXN3"
"455","Venous thromboembolism adjusted for sickle cell variant rs77121243-T","2/86",0.396634136145643,0.553404113192766,0,0,1.48140589569161,1.36991676142448,"ANK3;RHOB"
"456","Motion sickness","1/32",0.400501249893038,0.553404113192766,0,0,2.00612494895876,1.83568134673822,"CELF2"
"457","Orofacial clefts","1/32",0.400501249893038,0.553404113192766,0,0,2.00612494895876,1.83568134673822,"ARHGAP29"
"458","Bipolar disorder and schizophrenia","1/32",0.400501249893038,0.553404113192766,0,0,2.00612494895876,1.83568134673822,"CNTNAP2"
"459","Chromium levels","1/32",0.400501249893038,0.553404113192766,0,0,2.00612494895876,1.83568134673822,"AMOTL1"
"460","Coronary artery calcified atherosclerotic plaque (90 or 130 HU threshold) in type 2 diabetes","1/32",0.400501249893038,0.553404113192766,0,0,2.00612494895876,1.83568134673822,"GRIK1"
"461","Hippocampal atrophy","1/32",0.400501249893038,0.553404113192766,0,0,2.00612494895876,1.83568134673822,"EFNA5"
"462","Daytime sleep phenotypes","5/263",0.404508379636604,0.557731250711075,0,0,1.2065816935003,1.09205636975195,"DST;NMU;COL21A1;TTK;EPHB1"
"463","Blood pressure (smoking interaction)","1/33",0.410018514990012,0.560475952894072,0,0,1.94333465189873,1.73258576465174,"NRXN3"
"464","Self-reported risk-taking behaviour","1/33",0.410018514990012,0.560475952894072,0,0,1.94333465189873,1.73258576465174,"DUSP26"
"465","Hematological and biochemical traits","1/33",0.410018514990012,0.560475952894072,0,0,1.94333465189873,1.73258576465174,"FCGRT"
"466","Irritable mood","1/33",0.410018514990012,0.560475952894072,0,0,1.94333465189873,1.73258576465174,"PAX6"
"467","Neutrophil percentage of granulocytes","3/148",0.417118840321083,0.567193940751815,0,0,1.28737096419943,1.12565671349087,"CCDC18;LPAR1;CXCL2"
"468","Serum metabolite concentrations in chronic kidney disease","1/34",0.419385158703461,0.567193940751815,0,0,1.8843498273878,1.63743508059381,"NTRK2"
"469","Feeling miserable","1/34",0.419385158703461,0.567193940751815,0,0,1.8843498273878,1.63743508059381,"DCC"
"470","Hepcidin/ferritin ratio","1/34",0.419385158703461,0.567193940751815,0,0,1.8843498273878,1.63743508059381,"FBN1"
"471","Initial alcohol sensitivity","1/34",0.419385158703461,0.567193940751815,0,0,1.8843498273878,1.63743508059381,"SLITRK6"
"472","Type 1 diabetes","2/91",0.424234847994032,0.572537284263132,0,0,1.39782414838595,1.19858960310635,"DIO3;DLK1"
"473","Bone mineral density (spine)","1/35",0.428603557329233,0.575992544343294,0,0,1.82883469843634,1.54943062968927,"WLS"
"474","Joint mobility (Beighton score)","1/35",0.428603557329233,0.575992544343294,0,0,1.82883469843634,1.54943062968927,"COL21A1"
"475","Cognitive function","2/92",0.429677096208966,0.576219600600235,0,0,1.38222222222222,1.1675925406118,"VRK1;PCDH17"
"476","Eosinophil percentage of granulocytes","3/152",0.433937638568303,0.577224935219618,0,0,1.25255418287522,1.04570042735321,"CCDC18;LPAR1;CXCL2"
"477","Emphysema imaging phenotypes","1/36",0.437676049781908,0.577224935219618,0,0,1.77649186256781,1.46787304257242,"TGFB2"
"478","Total body bone mineral density","1/36",0.437676049781908,0.577224935219618,0,0,1.77649186256781,1.46787304257242,"SLC8A1"
"479","Gestational age at birth (maternal effect)","1/36",0.437676049781908,0.577224935219618,0,0,1.77649186256781,1.46787304257242,"EBF1"
"480","Hair greying","1/36",0.437676049781908,0.577224935219618,0,0,1.77649186256781,1.46787304257242,"HJURP"
"481","Heart rate","1/36",0.437676049781908,0.577224935219618,0,0,1.77649186256781,1.46787304257242,"GNG11"
"482","Logical memory (immediate recall) in normal cognition","1/36",0.437676049781908,0.577224935219618,0,0,1.77649186256781,1.46787304257242,"THBS1"
"483","Lumbar spine bone mineral density","1/36",0.437676049781908,0.577224935219618,0,0,1.77649186256781,1.46787304257242,"WLS"
"484","Menopause (age at onset)","2/94",0.440479329523936,0.579703315239634,0,0,1.3520358868185,1.10852308247215,"MCM8;ASCL1"
"485","Type 2 diabetes","7/397",0.441375365606315,0.579703315239634,0,0,1.11704714640199,0.913587728315019,"TFAP2B;WNT5A;NRXN3;LRIG1;RBMS1;KIF11;TNIK"
"486","White blood cell count (basophil)","2/95",0.445838328454776,0.580586419947034,0,0,1.33742959549411,1.08037413591538,"CDK6;SCD"
"487","Allergy","1/37",0.446604938420796,0.580586419947034,0,0,1.72705696202532,1.39214759890418,"ID2"
"488","Glomerular filtration rate in non diabetics (creatinine)","1/37",0.446604938420796,0.580586419947034,0,0,1.72705696202532,1.39214759890418,"DAB2"
"489","HIV-1 viral setpoint","1/37",0.446604938420796,0.580586419947034,0,0,1.72705696202532,1.39214759890418,"MCM8"
"490","Lipid metabolism phenotypes","1/37",0.446604938420796,0.580586419947034,0,0,1.72705696202532,1.39214759890418,"PLTP"
"491","Inflammatory bowel disease","12/709",0.449774659229941,0.582950134868391,0,0,1.0717218994755,0.856314991881678,"CNTNAP2;SDF2L1;SP110;DUSP1;SPRY4;TNNI2;CCL2;CXCL1;LAMB1;KIF11;PLTP;CXCL2"
"492","Hand grip strength","3/156",0.450575788894537,0.582950134868391,0,0,1.21955788684901,0.972266894138666,"TFAP2B;SYT1;SLC8A1"
"493","Diastolic blood pressure x alcohol consumption interaction (2df test)","2/96",0.451168628712899,0.582950134868391,0,0,1.32313407632557,1.05310108047474,"PDE1A;EBF1"
"494","Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)","1/38",0.455392488939008,0.584848821480137,0,0,1.6802942182689,1.3217120704109,"TFAP2B"
"495","Coronary artery calcified atherosclerotic plaque (130 HU threshold) in type 2 diabetes","1/38",0.455392488939008,0.584848821480137,0,0,1.6802942182689,1.3217120704109,"ANK3"
"496","Urate levels in lean individuals","1/38",0.455392488939008,0.584848821480137,0,0,1.6802942182689,1.3217120704109,"PPP2R2B"
"497","Disease progression in age-related macular degeneration","2/97",0.456469792257573,0.585052832330129,0,0,1.3091395154553,1.02667008708905,"KLF6;HTRA1"
"498","Mean platelet volume","5/281",0.460399300173955,0.588832815879445,0,0,1.12684643255295,0.87405096839265,"CKAP2L;CNTN2;CD9;TAGLN2;A4GALT"
"499","Nose size","1/39",0.464040931823361,0.588832815879445,0,0,1.6359926715523,1.25608656872044,"PAX3"
"500","Bronchopulmonary dysplasia","1/39",0.464040931823361,0.588832815879445,0,0,1.6359926715523,1.25608656872044,"PLXDC2"
"501","Restless legs syndrome","1/39",0.464040931823361,0.588832815879445,0,0,1.6359926715523,1.25608656872044,"MYT1"
"502","Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome)","1/39",0.464040931823361,0.588832815879445,0,0,1.6359926715523,1.25608656872044,"IER3"
"503","Pursuit maintenance gain","2/99",0.466983061383187,0.591386873123894,0,0,1.28201603665521,0.976206871061339,"LPAR1;CBLN1"
"504","Post bronchodilator FEV1 in COPD","1/40",0.4725524621979,0.591386873123894,0,0,1.59396299902629,1.19484503615498,"LPAR1"
"505","Carotid plaque burden","1/40",0.4725524621979,0.591386873123894,0,0,1.59396299902629,1.19484503615498,"SYNM"
"506","Selective IgA deficiency","1/40",0.4725524621979,0.591386873123894,0,0,1.59396299902629,1.19484503615498,"ACTA2"
"507","Serum albumin level","1/40",0.4725524621979,0.591386873123894,0,0,1.59396299902629,1.19484503615498,"FCGRT"
"508","Zinc levels","1/40",0.4725524621979,0.591386873123894,0,0,1.59396299902629,1.19484503615498,"HDAC9"
"509","Iron status biomarkers (total iron binding capacity)","1/40",0.4725524621979,0.591386873123894,0,0,1.59396299902629,1.19484503615498,"EPHB1"
"510","Monocyte count","4/224",0.475792588622649,0.594274272456132,0,0,1.1305837932036,0.839767407406666,"CDK6;LPAR1;TSPO;PTGR1"
"511","Cerebral amyloid deposition (PET imaging)","1/41",0.480929240884971,0.598343606335403,0,0,1.55403481012658,1.13760807121759,"ATF3"
"512","Response to methotrexate in juvenile idiopathic arthritis","1/41",0.480929240884971,0.598343606335403,0,0,1.55403481012658,1.13760807121759,"NUAK1"
"513","White blood cell count","4/227",0.486073938639082,0.603565494957301,0,0,1.11520222352756,0.804500783379017,"CDK6;RBMS1;SOX7;CXCL2"
"514","Resting-state electroencephalogram vigilance","1/42",0.489173394420703,0.605055247079588,0,0,1.51605433775857,1.08403685959013,"HDAC9"
"515","Systemic juvenile idiopathic arthritis","1/42",0.489173394420703,0.605055247079588,0,0,1.51605433775857,1.08403685959013,"HDAC9"
"516","Loneliness","2/104",0.49272958386497,0.608007349872538,0,0,1.21886087768441,0.862703350751697,"ADAM12;HDAC9"
"517","Red cell distribution width","4/230",0.496273818489196,0.608007349872538,0,0,1.1002290141084,0.770850649865745,"RRM1;CHAF1A;NEK2;NKD2"
"518","Prostate-specific antigen levels","1/43",0.497287016143787,0.608007349872538,0,0,1.47988245931284,1.03382801250206,"PHF19"
"519","Cognitive decline (age-related)","1/43",0.497287016143787,0.608007349872538,0,0,1.47988245931284,1.03382801250206,"G2E3"
"520","Familial squamous cell lung carcinoma","1/43",0.497287016143787,0.608007349872538,0,0,1.47988245931284,1.03382801250206,"NPAS3"
"521","Urate levels in overweight individuals","1/43",0.497287016143787,0.608007349872538,0,0,1.47988245931284,1.03382801250206,"NID1"
"522","Allergic sensitization","1/44",0.505272166345387,0.610736944899453,0,0,1.44539299381807,0.986709164994215,"COL21A1"
"523","Alzheimer's disease in APOE e4- carriers","1/44",0.505272166345387,0.610736944899453,0,0,1.44539299381807,0.986709164994215,"CLU"
"524","Angiotensin-converting enzyme inhibitor intolerance","1/44",0.505272166345387,0.610736944899453,0,0,1.44539299381807,0.986709164994215,"CNTNAP2"
"525","Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)","1/44",0.505272166345387,0.610736944899453,0,0,1.44539299381807,0.986709164994215,"EBF1"
"526","Low density lipoprotein cholesterol levels","1/44",0.505272166345387,0.610736944899453,0,0,1.44539299381807,0.986709164994215,"NFE2L3"
"527","Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test)","1/44",0.505272166345387,0.610736944899453,0,0,1.44539299381807,0.986709164994215,"EBF1"
"528","Platelet distribution width","3/170",0.5071039938832,0.611790235044694,0,0,1.1165185552462,0.758159844526207,"INPP4B;TAGLN2;A4GALT"
"529","Endometrial cancer","1/45",0.513130872884157,0.614427942424639,0,0,1.41247123130035,0.942435204159378,"ADAM12"
"530","Metabolic syndrome","1/45",0.513130872884157,0.614427942424639,0,0,1.41247123130035,0.942435204159378,"PMAIP1"
"531","Allergic disease (asthma, hay fever or eczema)","3/172",0.514934894725205,0.614427942424639,0,0,1.10319225115893,0.732205029104346,"DAB2;SESN3;PHF19"
"532","High light scatter reticulocyte count","3/172",0.514934894725205,0.614427942424639,0,0,1.10319225115893,0.732205029104346,"GLRX;FLNB;FGFRL1"
"533","Body mass index x sex x age interaction (4df test)","2/109",0.517678692174175,0.614427942424639,0,0,1.16160807001929,0.764803351014562,"CKM;PMAIP1"
"534","Sum eosinophil basophil counts","3/173",0.518825491826994,0.614427942424639,0,0,1.09664668415137,0.719606056186899,"CCDC18;CDK6;LPAR1"
"535","Psoriasis vulgaris","1/46",0.520865131725754,0.614427942424639,0,0,1.38101265822785,0.900785026929084,"NFKBIA"
"536","Cadmium levels","1/46",0.520865131725754,0.614427942424639,0,0,1.38101265822785,0.900785026929084,"SHISA9"
"537","Erectile dysfunction","1/46",0.520865131725754,0.614427942424639,0,0,1.38101265822785,0.900785026929084,"DOK5"
"538","Waist-to-hip ratio adjusted for BMI in active individuals","1/46",0.520865131725754,0.614427942424639,0,0,1.38101265822785,0.900785026929084,"NFE2L3"
"539","Late-onset Alzheimer's disease","1/46",0.520865131725754,0.614427942424639,0,0,1.38101265822785,0.900785026929084,"HDAC9"
"540","Metabolic traits","1/46",0.520865131725754,0.614427942424639,0,0,1.38101265822785,0.900785026929084,"SCD"
"541","Paclitaxel disposition in epithelial ovarian cancer","1/47",0.528476907501213,0.615429232318597,0,0,1.35092184920198,0.861558743222654,"NRXN3"
"542","Basal cell carcinoma","1/47",0.528476907501213,0.615429232318597,0,0,1.35092184920198,0.861558743222654,"ZFHX4"
"543","Prudent dietary pattern","1/47",0.528476907501213,0.615429232318597,0,0,1.35092184920198,0.861558743222654,"GDF10"
"544","Chronic obstructive pulmonary disease","1/47",0.528476907501213,0.615429232318597,0,0,1.35092184920198,0.861558743222654,"TGFB2"
"545","Diabetic retinopathy","1/47",0.528476907501213,0.615429232318597,0,0,1.35092184920198,0.861558743222654,"PLXDC2"
"546","Telomere length","1/47",0.528476907501213,0.615429232318597,0,0,1.35092184920198,0.861558743222654,"CXCR4"
"547","Intracranial aneurysm","1/47",0.528476907501213,0.615429232318597,0,0,1.35092184920198,0.861558743222654,"SOX7"
"548","Cerebrospinal P-tau181p levels","1/48",0.535968133783962,0.623014053321868,0,0,1.32211150013466,0.824575256088891,"UNC5C"
"549","Neutrophil percentage of white cells","2/113",0.537043619537672,0.623127114108373,0,0,1.11951951951952,0.695978371568939,"CDK6;CXCL2"
"550","Blood metabolite ratios","1/50",0.550596521005629,0.637690879782883,0,0,1.268018599845,0.756693909656777,"SCD"
"551","Sjogren's syndrome","1/51",0.557737398990787,0.643620875284658,0,0,1.24259493670886,0.725510225752068,"SHISA9"
"552","Initial pursuit acceleration","1/51",0.557737398990787,0.643620875284658,0,0,1.24259493670886,0.725510225752068,"CNTNAP2"
"553","Parkinson's disease","3/184",0.560472409863892,0.644442103038446,0,0,1.02941900974769,0.59600814070302,"SYT4;CA8;CTSB"
"554","Triglycerides","3/184",0.560472409863892,0.644442103038446,0,0,1.02941900974769,0.59600814070302,"CYP26A1;PLTP;CTSB"
"555","Glaucoma","1/52",0.564765162520055,0.648207943288783,0,0,1.21816827997022,0.695994691885542,"ANGPT1"
"556","Regular attendance at a pub or social club","1/53",0.571681597834106,0.654966147158859,0,0,1.19468111002921,0.668033527538353,"PMAIP1"
"557","Coronary artery calcification","1/55",0.585187488394937,0.668036613096012,0,0,1.1503164556962,0.616366002868924,"KLF6"
"558","Visceral adipose tissue adjusted for BMI","1/55",0.585187488394937,0.668036613096012,0,0,1.1503164556962,0.616366002868924,"EPHB1"
"559","Sleep duration","1/56",0.591780377180899,0.670754626804684,0,0,1.12934407364787,0.592476146202054,"IER3"
"560","Type 2 diabetes (age of onset)","1/56",0.591780377180899,0.670754626804684,0,0,1.12934407364787,0.592476146202054,"HDAC9"
"561","Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)","1/56",0.591780377180899,0.670754626804684,0,0,1.12934407364787,0.592476146202054,"NFE2L3"
"562","Hippocampal volume","1/56",0.591780377180899,0.670754626804684,0,0,1.12934407364787,0.592476146202054,"CXCL10"
"563","Bipolar disorder","3/194",0.596390519877846,0.674779327108682,0,0,0.975022509754227,0.50394973638245,"SLIT1;ADCY2;ANK3"
"564","Cognitive ability","1/58",0.604654424081211,0.681707731220764,0,0,1.08960692871419,0.548179267125022,"DCC"
"565","Craniofacial microsomia","1/58",0.604654424081211,0.681707731220764,0,0,1.08960692871419,0.548179267125022,"NID2"
"566","Myocardial infarction","1/59",0.610938856044647,0.686363406173616,0,0,1.07076604103012,0.527628957681012,"LIPA"
"567","Gamma glutamyl transferase levels","1/59",0.610938856044647,0.686363406173616,0,0,1.07076604103012,0.527628957681012,"NFE2L3"
"568","Eosinophil counts","3/199",0.613619324481359,0.688161108617299,0,0,0.949905758481737,0.463915483297565,"CCDC18;CDK6;LPAR1"
"569","Cerebrospinal fluid AB1-42 levels","1/60",0.617123700100217,0.689662801690944,0,0,1.05256382750483,0.508057601326116,"TNIK"
"570","Thiazide-induced adverse metabolic effects in hypertensive patients","1/60",0.617123700100217,0.689662801690944,0,0,1.05256382750483,0.508057601326116,"ADAM12"
"571","Calcium levels","1/61",0.6232105294719,0.692818686341362,0,0,1.03496835443038,0.48940640559108,"CDKN1C"
"572","Hair color","1/61",0.6232105294719,0.692818686341362,0,0,1.03496835443038,0.48940640559108,"PLXDC2"
